kind,period_name,selected,selection_reason,start,end,total_return,benchmark_return,excess_return,annual_return,sharpe_ratio,max_drawdown,calmar_ratio,trade_count,raw_trade_count,grade,grade_score,grade_weakest,stability_score,robust_gate_pass,validation_status,neighbor_pass_rate,worst_validation_excess,robust_telemetry_available,risk_state_trigger_count,risk_state_recovery_count,primary_entry_fill_count,fallback_entry_fill_count,primary_average_exposure,fallback_average_exposure,primary_average_holdings,fallback_average_holdings,primary_return_contribution,fallback_return_contribution,params
adaptive_composite,full,False,,2020-01-01,2025-12-31,0.37833017999999996,0.115046067894,0.26328411210599995,0.055322699673054476,0.30447980292366134,-0.1568259816016414,0.352764886966124,576,992,C,50.9,risk_adjusted,-0.14761188765350297,False,,0.0,0.0,True,1,2,347,69,0.349556,0.030406,6.842612,0.782818,0.292014,0.060463,"{'level_window': 100, 'short_level_window': 50, 'atr_period': 20, 'atr_multiplier': 0.45, 'volume_window': 20, 'volume_ratio_min': 0.9, 'rs_window': 60, 'top_n': 10, 'max_stock_weight': 0.1, 'max_industry_weight': 0.25, 'strong_market_exposure': 0.95, 'neutral_market_exposure': 0.68, 'weak_market_exposure': 0.25, 'min_price': 0.1, 'min_avg_volume': 100000.0, 'min_relative_strength': -0.015, 'max_support_distance': 0.11, 'max_position_drawdown': 0.0, 'rebalance_threshold': 0.05, 'liquidity_volume_pct': 0.04, 'robust_enabled': True, 'min_primary_candidates': 5, 'fallback_exposure_cap': 0.25, 'fallback_trailing_drawdown': 0.08, 'fallback_trend_window': 120, 'fallback_medium_window': 60, 'fallback_trend_lookback': 20, 'fallback_min_relative_strength': 0.0, 'market_volatility_window': 20, 'target_annual_volatility': 0.18, 'market_volatility_floor': 0.55, 'cautious_drawdown': 0.08, 'defensive_drawdown': 0.12, 'protect_drawdown': 0.16}"
pullback_market_gate,full,False,,2020-01-01,2025-12-31,0.3971643100000001,0.115046067894,0.28211824210600006,0.05772898549747074,0.2486427762215795,-0.28775238814853077,0.2006203523415154,25,53,C,50.6,risk_adjusted,0.16761524996200877,False,,0.0,0.0,False,,,,,,,,,,,"{'level_window': 120, 'short_level_window': 60, 'atr_period': 20, 'atr_multiplier': 0.5, 'volume_window': 20, 'volume_ratio_min': 1.0, 'rs_window': 60, 'top_n': 8, 'max_stock_weight': 0.12, 'max_industry_weight': 0.3, 'strong_market_exposure': 0.9, 'neutral_market_exposure': 0.65, 'weak_market_exposure': 0.35, 'min_price': 0.1, 'min_avg_volume': 100000.0, 'min_relative_strength': -0.03, 'max_support_distance': 0.12, 'max_position_drawdown': 0.0, 'rebalance_threshold': 0.08, 'liquidity_volume_pct': 0.03, 'robust_enabled': False, 'min_primary_candidates': 5, 'fallback_exposure_cap': 0.25, 'fallback_trailing_drawdown': 0.1, 'fallback_trend_window': 120, 'fallback_medium_window': 60, 'fallback_trend_lookback': 20, 'fallback_min_relative_strength': 0.0, 'market_volatility_window': 20, 'target_annual_volatility': 0.18, 'market_volatility_floor': 0.55, 'cautious_drawdown': 0.08, 'defensive_drawdown': 0.12, 'protect_drawdown': 0.16}"
adaptive_composite,full,False,,2020-01-01,2025-12-31,0.33883760000000007,0.115046067894,0.22379153210600006,0.050186860551900914,0.248466472582706,-0.15723318313839307,0.3191874612608178,548,957,C,47.5,risk_adjusted,-0.17381155892047212,False,,0.0,0.0,True,3,4,350,59,0.363443,0.022928,6.839175,0.639175,0.335666,-0.019446,"{'level_window': 100, 'short_level_window': 50, 'atr_period': 20, 'atr_multiplier': 0.45, 'volume_window': 20, 'volume_ratio_min': 0.9, 'rs_window': 60, 'top_n': 10, 'max_stock_weight': 0.1, 'max_industry_weight': 0.25, 'strong_market_exposure': 0.95, 'neutral_market_exposure': 0.68, 'weak_market_exposure': 0.25, 'min_price': 0.1, 'min_avg_volume': 100000.0, 'min_relative_strength': -0.015, 'max_support_distance': 0.11, 'max_position_drawdown': 0.0, 'rebalance_threshold': 0.05, 'liquidity_volume_pct': 0.04, 'robust_enabled': True, 'min_primary_candidates': 4, 'fallback_exposure_cap': 0.25, 'fallback_trailing_drawdown': 0.1, 'fallback_trend_window': 120, 'fallback_medium_window': 60, 'fallback_trend_lookback': 20, 'fallback_min_relative_strength': 0.0, 'market_volatility_window': 20, 'target_annual_volatility': 0.18, 'market_volatility_floor': 0.55, 'cautious_drawdown': 0.08, 'defensive_drawdown': 0.12, 'protect_drawdown': 0.16}"
adaptive_composite,full,False,,2020-01-01,2025-12-31,0.299132,0.115046067894,0.184085932106,0.04489461253489524,0.19857794094183373,-0.16746290630673707,0.26808690667689145,426,711,C,43.6,excess_capability,-0.08142766385619865,False,,0.0,0.0,True,1,1,232,53,0.303407,0.030452,7.564261,0.730584,0.177776,0.122924,"{'level_window': 100, 'short_level_window': 50, 'atr_period': 20, 'atr_multiplier': 0.45, 'volume_window': 20, 'volume_ratio_min': 0.9, 'rs_window': 60, 'top_n': 10, 'max_stock_weight': 0.1, 'max_industry_weight': 0.25, 'strong_market_exposure': 0.95, 'neutral_market_exposure': 0.68, 'weak_market_exposure': 0.25, 'min_price': 0.1, 'min_avg_volume': 100000.0, 'min_relative_strength': -0.015, 'max_support_distance': 0.11, 'max_position_drawdown': 0.0, 'rebalance_threshold': 0.05, 'liquidity_volume_pct': 0.04, 'robust_enabled': True, 'min_primary_candidates': 5, 'fallback_exposure_cap': 0.25, 'fallback_trailing_drawdown': 0.1, 'fallback_trend_window': 120, 'fallback_medium_window': 60, 'fallback_trend_lookback': 20, 'fallback_min_relative_strength': 0.0, 'market_volatility_window': 20, 'target_annual_volatility': 0.2, 'market_volatility_floor': 0.55, 'cautious_drawdown': 0.08, 'defensive_drawdown': 0.12, 'protect_drawdown': 0.16}"
adaptive_composite,full,False,,2020-01-01,2025-12-31,0.28658275,0.115046067894,0.17153668210599998,0.043193963060063734,0.1897488373034308,-0.1740132839026158,0.24822221666845076,300,508,C,41.2,excess_capability,0.058764836021953315,False,,0.0,0.0,True,2,1,156,52,0.207671,0.035084,5.582818,0.730584,0.153979,0.143268,"{'level_window': 100, 'short_level_window': 50, 'atr_period': 20, 'atr_multiplier': 0.45, 'volume_window': 20, 'volume_ratio_min': 0.9, 'rs_window': 60, 'top_n': 10, 'max_stock_weight': 0.1, 'max_industry_weight': 0.25, 'strong_market_exposure': 0.95, 'neutral_market_exposure': 0.68, 'weak_market_exposure': 0.25, 'min_price': 0.1, 'min_avg_volume': 100000.0, 'min_relative_strength': -0.015, 'max_support_distance': 0.11, 'max_position_drawdown': 0.0, 'rebalance_threshold': 0.05, 'liquidity_volume_pct': 0.04, 'robust_enabled': True, 'min_primary_candidates': 5, 'fallback_exposure_cap': 0.3, 'fallback_trailing_drawdown': 0.1, 'fallback_trend_window': 120, 'fallback_medium_window': 60, 'fallback_trend_lookback': 20, 'fallback_min_relative_strength': 0.0, 'market_volatility_window': 20, 'target_annual_volatility': 0.18, 'market_volatility_floor': 0.55, 'cautious_drawdown': 0.08, 'defensive_drawdown': 0.12, 'protect_drawdown': 0.16}"
adaptive_composite,full,False,,2020-01-01,2025-12-31,0.26681296,0.115046067894,0.15176689210599997,0.04048658488854229,0.1396944523459092,-0.28775238814853077,0.1406993879322527,23,49,D,39.8,risk_adjusted,-0.01583678192030158,False,,0.0,0.0,False,,,,,,,,,,,"{'level_window': 120, 'short_level_window': 60, 'atr_period': 20, 'atr_multiplier': 0.5, 'volume_window': 20, 'volume_ratio_min': 1.0, 'rs_window': 60, 'top_n': 8, 'max_stock_weight': 0.12, 'max_industry_weight': 0.3, 'strong_market_exposure': 0.9, 'neutral_market_exposure': 0.65, 'weak_market_exposure': 0.35, 'min_price': 0.1, 'min_avg_volume': 100000.0, 'min_relative_strength': -0.03, 'max_support_distance': 0.12, 'max_position_drawdown': 0.0, 'rebalance_threshold': 0.08, 'liquidity_volume_pct': 0.03, 'robust_enabled': False, 'min_primary_candidates': 5, 'fallback_exposure_cap': 0.25, 'fallback_trailing_drawdown': 0.1, 'fallback_trend_window': 120, 'fallback_medium_window': 60, 'fallback_trend_lookback': 20, 'fallback_min_relative_strength': 0.0, 'market_volatility_window': 20, 'target_annual_volatility': 0.18, 'market_volatility_floor': 0.55, 'cautious_drawdown': 0.08, 'defensive_drawdown': 0.12, 'protect_drawdown': 0.16}"
adaptive_composite,full,False,,2020-01-01,2025-12-31,0.22717358000000007,0.115046067894,0.11212751210600007,0.034950493087800405,0.09438004155265353,-0.1638502993130056,0.2133074717247478,297,501,D,39.0,excess_capability,-0.03310173787413595,False,,0.0,0.0,True,4,3,151,53,0.2057,0.028295,5.185567,0.730584,0.131424,0.110416,"{'level_window': 100, 'short_level_window': 50, 'atr_period': 20, 'atr_multiplier': 0.45, 'volume_window': 20, 'volume_ratio_min': 0.9, 'rs_window': 60, 'top_n': 10, 'max_stock_weight': 0.1, 'max_industry_weight': 0.25, 'strong_market_exposure': 0.95, 'neutral_market_exposure': 0.68, 'weak_market_exposure': 0.25, 'min_price': 0.1, 'min_avg_volume': 100000.0, 'min_relative_strength': -0.015, 'max_support_distance': 0.11, 'max_position_drawdown': 0.0, 'rebalance_threshold': 0.05, 'liquidity_volume_pct': 0.04, 'robust_enabled': True, 'min_primary_candidates': 5, 'fallback_exposure_cap': 0.25, 'fallback_trailing_drawdown': 0.1, 'fallback_trend_window': 120, 'fallback_medium_window': 60, 'fallback_trend_lookback': 20, 'fallback_min_relative_strength': 0.0, 'market_volatility_window': 20, 'target_annual_volatility': 0.18, 'market_volatility_floor': 0.55, 'cautious_drawdown': 0.07, 'defensive_drawdown': 0.11, 'protect_drawdown': 0.15}"
pullback_market_gate,full,False,,2020-01-01,2025-12-31,0.21589317999999993,0.115046067894,0.10084711210599993,0.03334787229509728,0.07620045545324473,-0.12488582979080362,0.2670268704700792,122,249,D,38.2,excess_capability,0.16741903441195705,False,,0.0,0.0,False,,,,,,,,,,,"{'level_window': 120, 'short_level_window': 60, 'atr_period': 20, 'atr_multiplier': 0.65, 'volume_window': 20, 'volume_ratio_min': 1.05, 'rs_window': 60, 'top_n': 10, 'max_stock_weight': 0.07, 'max_industry_weight': 0.21, 'strong_market_exposure': 0.76, 'neutral_market_exposure': 0.44, 'weak_market_exposure': 0.1, 'min_price': 0.1, 'min_avg_volume': 100000.0, 'min_relative_strength': 0.01, 'max_support_distance': 0.06, 'max_position_drawdown': 0.12, 'rebalance_threshold': 0.08, 'liquidity_volume_pct': 0.03, 'robust_enabled': False, 'min_primary_candidates': 5, 'fallback_exposure_cap': 0.25, 'fallback_trailing_drawdown': 0.1, 'fallback_trend_window': 120, 'fallback_medium_window': 60, 'fallback_trend_lookback': 20, 'fallback_min_relative_strength': 0.0, 'market_volatility_window': 20, 'target_annual_volatility': 0.18, 'market_volatility_floor': 0.55, 'cautious_drawdown': 0.08, 'defensive_drawdown': 0.12, 'protect_drawdown': 0.16}"
adaptive_composite,2020-2021,False,,2020-01-01,2021-12-31,0.6847385300000001,0.189808828534,0.49492970146600007,0.3000703993062632,1.2041851476532872,-0.1832184217925046,1.6377741734185103,10,27,A,81.7,risk_control,0.8710815873387168,False,,0.0,0.0,False,,,,,,,,,,,"{'level_window': 100, 'short_level_window': 50, 'atr_period': 20, 'atr_multiplier': 0.45, 'volume_window': 20, 'volume_ratio_min': 0.9, 'rs_window': 60, 'top_n': 10, 'max_stock_weight': 0.1, 'max_industry_weight': 0.25, 'strong_market_exposure': 0.95, 'neutral_market_exposure': 0.68, 'weak_market_exposure': 0.25, 'min_price': 0.1, 'min_avg_volume': 100000.0, 'min_relative_strength': -0.015, 'max_support_distance': 0.11, 'max_position_drawdown': 0.0, 'rebalance_threshold': 0.05, 'liquidity_volume_pct': 0.04, 'robust_enabled': False, 'min_primary_candidates': 5, 'fallback_exposure_cap': 0.25, 'fallback_trailing_drawdown': 0.1, 'fallback_trend_window': 120, 'fallback_medium_window': 60, 'fallback_trend_lookback': 20, 'fallback_min_relative_strength': 0.0, 'market_volatility_window': 20, 'target_annual_volatility': 0.18, 'market_volatility_floor': 0.55, 'cautious_drawdown': 0.08, 'defensive_drawdown': 0.12, 'protect_drawdown': 0.16}"
adaptive_composite,2023-2024,False,,2023-01-01,2024-12-31,0.35351497,0.012091877901,0.34142309209899996,0.16523087180919038,0.863221724387767,-0.15589530321250902,1.0598835783009803,8,23,A,71.7,risk_adjusted,0.35507483090972736,False,,0.0,0.0,False,,,,,,,,,,,"{'level_window': 100, 'short_level_window': 50, 'atr_period': 20, 'atr_multiplier': 0.45, 'volume_window': 20, 'volume_ratio_min': 0.9, 'rs_window': 60, 'top_n': 10, 'max_stock_weight': 0.1, 'max_industry_weight': 0.25, 'strong_market_exposure': 0.95, 'neutral_market_exposure': 0.68, 'weak_market_exposure': 0.25, 'min_price': 0.1, 'min_avg_volume': 100000.0, 'min_relative_strength': -0.015, 'max_support_distance': 0.11, 'max_position_drawdown': 0.0, 'rebalance_threshold': 0.05, 'liquidity_volume_pct': 0.04, 'robust_enabled': False, 'min_primary_candidates': 5, 'fallback_exposure_cap': 0.25, 'fallback_trailing_drawdown': 0.1, 'fallback_trend_window': 120, 'fallback_medium_window': 60, 'fallback_trend_lookback': 20, 'fallback_min_relative_strength': 0.0, 'market_volatility_window': 20, 'target_annual_volatility': 0.18, 'market_volatility_floor': 0.55, 'cautious_drawdown': 0.08, 'defensive_drawdown': 0.12, 'protect_drawdown': 0.16}"
adaptive_composite,2025,False,,2025-01-01,2025-12-31,0.06618859000000009,0.211900863654,-0.1457122736539999,0.06675346905249713,0.35148701447166136,-0.0973522161122631,0.6856902874765523,0,10,D,37.6,excess_capability,-0.7077103164573388,False,,0.0,0.0,False,,,,,,,,,,,"{'level_window': 100, 'short_level_window': 50, 'atr_period': 20, 'atr_multiplier': 0.45, 'volume_window': 20, 'volume_ratio_min': 0.9, 'rs_window': 60, 'top_n': 10, 'max_stock_weight': 0.1, 'max_industry_weight': 0.25, 'strong_market_exposure': 0.95, 'neutral_market_exposure': 0.68, 'weak_market_exposure': 0.25, 'min_price': 0.1, 'min_avg_volume': 100000.0, 'min_relative_strength': -0.015, 'max_support_distance': 0.11, 'max_position_drawdown': 0.0, 'rebalance_threshold': 0.05, 'liquidity_volume_pct': 0.04, 'robust_enabled': False, 'min_primary_candidates': 5, 'fallback_exposure_cap': 0.25, 'fallback_trailing_drawdown': 0.1, 'fallback_trend_window': 120, 'fallback_medium_window': 60, 'fallback_trend_lookback': 20, 'fallback_min_relative_strength': 0.0, 'market_volatility_window': 20, 'target_annual_volatility': 0.18, 'market_volatility_floor': 0.55, 'cautious_drawdown': 0.08, 'defensive_drawdown': 0.12, 'protect_drawdown': 0.16}"
adaptive_composite,2022,False,,2022-01-01,2022-12-31,-0.13585805000000004,-0.212724886203,0.07686683620299997,-0.13742733470056423,-1.3543151352219849,-0.18832156999999994,-0.7297482423312649,12,35,D,29.0,return_capability,-0.7678529496533427,False,,0.0,0.0,False,,,,,,,,,,,"{'level_window': 100, 'short_level_window': 50, 'atr_period': 20, 'atr_multiplier': 0.45, 'volume_window': 20, 'volume_ratio_min': 0.9, 'rs_window': 60, 'top_n': 10, 'max_stock_weight': 0.1, 'max_industry_weight': 0.25, 'strong_market_exposure': 0.95, 'neutral_market_exposure': 0.68, 'weak_market_exposure': 0.25, 'min_price': 0.1, 'min_avg_volume': 100000.0, 'min_relative_strength': -0.015, 'max_support_distance': 0.11, 'max_position_drawdown': 0.0, 'rebalance_threshold': 0.05, 'liquidity_volume_pct': 0.04, 'robust_enabled': False, 'min_primary_candidates': 5, 'fallback_exposure_cap': 0.25, 'fallback_trailing_drawdown': 0.1, 'fallback_trend_window': 120, 'fallback_medium_window': 60, 'fallback_trend_lookback': 20, 'fallback_min_relative_strength': 0.0, 'market_volatility_window': 20, 'target_annual_volatility': 0.18, 'market_volatility_floor': 0.55, 'cautious_drawdown': 0.08, 'defensive_drawdown': 0.12, 'protect_drawdown': 0.16}"
